x y s dx dy
222.244 1880.1 5965.76 -0.90123 -0.433341
222.661 1879.23 5966.72 -0.901389 -0.433011
223.076 1878.37 5967.68 -0.901516 -0.432745
223.492 1877.5 5968.64 -0.901614 -0.432542
223.907 1876.64 5969.6 -0.901681 -0.432402
224.323 1875.77 5970.56 -0.901717 -0.432326
224.738 1874.91 5971.52 -0.901723 -0.432314
225.153 1874.04 5972.48 -0.901699 -0.432365
225.568 1873.17 5973.44 -0.901652 -0.432461
225.983 1872.31 5974.4 -0.901598 -0.432574
226.399 1871.44 5975.37 -0.901538 -0.4327
226.814 1870.58 5976.33 -0.901472 -0.432838
227.23 1869.71 5977.29 -0.901399 -0.432989
227.646 1868.84 5978.25 -0.90132 -0.433153
228.062 1867.98 5979.21 -0.901235 -0.43333
228.478 1867.11 5980.17 -0.901144 -0.43352
228.894 1866.25 5981.13 -0.901046 -0.433723
229.311 1865.38 5982.09 -0.900942 -0.433939
229.727 1864.52 5983.05 -0.900832 -0.434167
230.144 1863.65 5984.01 -0.900724 -0.434392
230.561 1862.79 5984.97 -0.900658 -0.434529
230.979 1861.92 5985.93 -0.900647 -0.434551
231.396 1861.06 5986.89 -0.900692 -0.434458
231.813 1860.19 5987.85 -0.900792 -0.43425
232.23 1859.33 5988.81 -0.900948 -0.433927
232.647 1858.46 5989.77 -0.901159 -0.433489
233.063 1857.6 5990.73 -0.901425 -0.432936
233.479 1856.73 5991.69 -0.901745 -0.432268
233.894 1855.87 5992.65 -0.902121 -0.431484
234.308 1855 5993.61 -0.90255 -0.430585
234.722 1854.13 5994.57 -0.903031 -0.429576
235.134 1853.27 5995.53 -0.903512 -0.428562
235.546 1852.4 5996.49 -0.903949 -0.427641
235.957 1851.53 5997.45 -0.90434 -0.426814
236.367 1850.66 5998.41 -0.904685 -0.426082
236.776 1849.79 5999.37 -0.904984 -0.425445
237.184 1848.92 6000.33 -0.905239 -0.424903
237.592 1848.05 6001.29 -0.905448 -0.424457
238 1847.18 6002.25 -0.905613 -0.424106
238.407 1846.32 6003.21 -0.905732 -0.423851
238.814 1845.45 6004.17 -0.905807 -0.423691
239.221 1844.58 6005.13 -0.905837 -0.423626
239.628 1843.71 6006.1 -0.905823 -0.423657
240.035 1842.84 6007.06 -0.905763 -0.423784
240.442 1841.97 6008.02 -0.905659 -0.424006
240.849 1841.1 6008.98 -0.905512 -0.424322
241.256 1840.23 6009.94 -0.905349 -0.424668
241.664 1839.36 6010.9 -0.905209 -0.424966
242.072 1838.49 6011.86 -0.905094 -0.425212
242.481 1837.62 6012.82 -0.905003 -0.425405
242.889 1836.75 6013.78 -0.904937 -0.425546
243.298 1835.88 6014.74 -0.904895 -0.425634
243.707 1835.01 6015.7 -0.904878 -0.42567
244.115 1834.14 6016.66 -0.904886 -0.425654
244.524 1833.27 6017.62 -0.904919 -0.425585
244.933 1832.4 6018.58 -0.904976 -0.425464
245.341 1831.54 6019.54 -0.905057 -0.42529
245.75 1830.67 6020.5 -0.905163 -0.425064
246.158 1829.8 6021.46 -0.905294 -0.424785
246.566 1828.93 6022.42 -0.90545 -0.424454
246.973 1828.06 6023.38 -0.905629 -0.424071
247.381 1827.19 6024.34 -0.905805 -0.423694
247.787 1826.32 6025.3 -0.905932 -0.423422
248.194 1825.45 6026.26 -0.906006 -0.423265
248.601 1824.58 6027.22 -0.906026 -0.423222
249.007 1823.71 6028.18 -0.905993 -0.423293
249.413 1822.84 6029.14 -0.905906 -0.423479
249.82 1821.97 6030.1 -0.905766 -0.423779
250.227 1821.1 6031.06 -0.905572 -0.424194
250.634 1820.23 6032.02 -0.905324 -0.424722
251.042 1819.36 6032.98 -0.905022 -0.425365
251.451 1818.49 6033.94 -0.904666 -0.426122
251.86 1817.62 6034.9 -0.904255 -0.426992
252.27 1816.75 6035.86 -0.90379 -0.427977
252.681 1815.89 6036.82 -0.903269 -0.429075
253.093 1815.02 6037.78 -0.902693 -0.430285
253.506 1814.15 6038.75 -0.902128 -0.431469
253.921 1813.29 6039.71 -0.901732 -0.432296
254.336 1812.42 6040.67 -0.901528 -0.43272
254.752 1811.55 6041.63 -0.901518 -0.432742
255.167 1810.69 6042.59 -0.901701 -0.43236
255.583 1809.82 6043.55 -0.902077 -0.431575
255.997 1808.95 6044.51 -0.902645 -0.430386
256.41 1808.09 6045.47 -0.903403 -0.428792
256.822 1807.22 6046.43 -0.904349 -0.426793
257.232 1806.35 6047.39 -0.905481 -0.424387
257.64 1805.48 6048.35 -0.906795 -0.421571
258.045 1804.61 6049.31 -0.908288 -0.418346
258.446 1803.74 6050.27 -0.909955 -0.414707
258.844 1802.87 6051.23 -0.911791 -0.410654
259.239 1801.99 6052.19 -0.913792 -0.406183
259.629 1801.11 6053.15 -0.915879 -0.401455
260.014 1800.23 6054.11 -0.917813 -0.397012
260.395 1799.35 6055.07 -0.919551 -0.392972
260.773 1798.47 6056.03 -0.921096 -0.389337
261.146 1797.58 6056.99 -0.922453 -0.386109
261.517 1796.7 6057.95 -0.923628 -0.383289
261.885 1795.81 6058.91 -0.924624 -0.38088
262.251 1794.92 6059.87 -0.925445 -0.378883
262.615 1794.04 6060.83 -0.926092 -0.377298
262.977 1793.15 6061.79 -0.926568 -0.376127
263.338 1792.26 6062.75 -0.926875 -0.37537
263.699 1791.37 6063.71 -0.927014 -0.375026
264.059 1790.48 6064.67 -0.926985 -0.375098
264.42 1789.59 6065.63 -0.926789 -0.375583
264.78 1788.69 6066.6 -0.926423 -0.376483
265.142 1787.81 6067.56 -0.925913 -0.377738
265.505 1786.92 6068.52 -0.925399 -0.378995
265.869 1786.03 6069.48 -0.924935 -0.380126
266.234 1785.14 6070.44 -0.924521 -0.381131
266.6 1784.25 6071.4 -0.924159 -0.382009
266.967 1783.36 6072.36 -0.923848 -0.382761
267.334 1782.48 6073.32 -0.923588 -0.383386
267.702 1781.59 6074.28 -0.92338 -0.383886
268.071 1780.7 6075.24 -0.923225 -0.38426
268.44 1779.82 6076.2 -0.923122 -0.384508
268.809 1778.93 6077.16 -0.923071 -0.38463
269.179 1778.04 6078.12 -0.923073 -0.384626
269.548 1777.16 6079.08 -0.923127 -0.384496
269.917 1776.27 6080.04 -0.923233 -0.384241
270.286 1775.38 6081 -0.923392 -0.383859
270.655 1774.5 6081.96 -0.923598 -0.383363
271.023 1773.61 6082.92 -0.923799 -0.382878
271.39 1772.72 6083.88 -0.923963 -0.382482
271.758 1771.84 6084.84 -0.924089 -0.382176
272.125 1770.95 6085.8 -0.924178 -0.381961
272.491 1770.06 6086.76 -0.92423 -0.381837
272.858 1769.17 6087.72 -0.924244 -0.381803
273.225 1768.29 6088.68 -0.92422 -0.38186
273.592 1767.4 6089.64 -0.924159 -0.382007
273.958 1766.51 6090.6 -0.924061 -0.382245
274.325 1765.62 6091.56 -0.923925 -0.382573
274.693 1764.74 6092.52 -0.923752 -0.382992
275.061 1763.85 6093.48 -0.923541 -0.383501
275.429 1762.96 6094.44 -0.923291 -0.3841
275.798 1762.08 6095.4 -0.923004 -0.38479
276.167 1761.19 6096.36 -0.922681 -0.385563
276.538 1760.3 6097.33 -0.922387 -0.386267
276.908 1759.42 6098.29 -0.922188 -0.386741
277.28 1758.53 6099.25 -0.922088 -0.38698
277.652 1757.65 6100.21 -0.922087 -0.386982
278.023 1756.76 6101.17 -0.922185 -0.38675
278.395 1755.88 6102.13 -0.922381 -0.386281
278.766 1754.99 6103.09 -0.922676 -0.385577
279.136 1754.1 6104.05 -0.923068 -0.384636
279.505 1753.22 6105.01 -0.923558 -0.383459
279.873 1752.33 6105.97 -0.924144 -0.382045
280.24 1751.44 6106.93 -0.924825 -0.380393
280.605 1750.55 6107.89 -0.9256 -0.378504
280.969 1749.67 6108.85 -0.926467 -0.376376
281.33 1748.78 6109.81 -0.927425 -0.374009
281.689 1747.89 6110.77 -0.928471 -0.371405
282.046 1746.99 6111.73 -0.929538 -0.368726
282.4 1746.1 6112.69 -0.930516 -0.366251
282.752 1745.21 6113.65 -0.931396 -0.364007
283.101 1744.31 6114.61 -0.93218 -0.361996
283.449 1743.42 6115.57 -0.932869 -0.360217
283.795 1742.52 6116.53 -0.933464 -0.358671
284.139 1741.63 6117.49 -0.933967 -0.357359
284.482 1740.73 6118.45 -0.934379 -0.356281
284.825 1739.83 6119.41 -0.9347 -0.355437
285.166 1738.93 6120.37 -0.934932 -0.354828
285.507 1738.04 6121.33 -0.935074 -0.354453
285.847 1737.14 6122.29 -0.935127 -0.354313
286.187 1736.24 6123.25 -0.935091 -0.354408
286.528 1735.34 6124.21 -0.934966 -0.354738
286.868 1734.44 6125.17 -0.934753 -0.355299
287.21 1733.55 6126.13 -0.934496 -0.355974
287.552 1732.65 6127.09 -0.934254 -0.356609
287.894 1731.75 6128.05 -0.93403 -0.357195
288.237 1730.86 6129.02 -0.933824 -0.357732
288.581 1729.96 6129.98 -0.933637 -0.358221
288.925 1729.06 6130.94 -0.933468 -0.35866
289.269 1728.17 6131.9 -0.933318 -0.35905
289.614 1727.27 6132.86 -0.933187 -0.359391
289.959 1726.37 6133.82 -0.933074 -0.359684
290.304 1725.48 6134.78 -0.93298 -0.359927
290.65 1724.58 6135.74 -0.932905 -0.360122
290.996 1723.69 6136.7 -0.932849 -0.360267
291.342 1722.79 6137.66 -0.932812 -0.360364
291.688 1721.89 6138.62 -0.932793 -0.360412
292.034 1721 6139.58 -0.932794 -0.360411
292.38 1720.1 6140.54 -0.932811 -0.360367
292.726 1719.21 6141.5 -0.932843 -0.360283
293.072 1718.31 6142.46 -0.93289 -0.360161
293.418 1717.42 6143.42 -0.932952 -0.36
293.763 1716.52 6144.38 -0.933029 -0.3598
294.109 1715.62 6145.34 -0.933121 -0.359561
294.454 1714.73 6146.3 -0.933228 -0.359284
294.799 1713.83 6147.26 -0.93335 -0.358968
295.144 1712.93 6148.22 -0.933487 -0.358612
295.488 1712.04 6149.18 -0.933638 -0.358218
295.832 1711.14 6150.14 -0.933804 -0.357786
296.176 1710.24 6151.1 -0.933984 -0.357314
296.519 1709.35 6152.06 -0.93418 -0.356803
296.862 1708.45 6153.02 -0.934389 -0.356253
297.204 1707.55 6153.98 -0.93461 -0.355674
297.545 1706.66 6154.94 -0.934791 -0.355198
297.887 1705.76 6155.9 -0.934896 -0.354923
298.227 1704.86 6156.86 -0.934922 -0.354852
298.568 1703.96 6157.82 -0.934871 -0.354986
298.909 1703.06 6158.78 -0.934743 -0.355325
299.25 1702.17 6159.74 -0.934536 -0.355868
299.592 1701.27 6160.71 -0.934252 -0.356614
299.935 1700.37 6161.67 -0.933888 -0.357565
300.278 1699.48 6162.63 -0.933445 -0.35872
300.622 1698.58 6163.59 -0.932922 -0.360078
300.968 1697.68 6164.55 -0.932318 -0.361639
301.316 1696.79 6165.51 -0.931632 -0.363403
301.665 1695.89 6166.47 -0.930863 -0.365369
302.015 1695 6167.43 -0.930009 -0.367537
302.368 1694.11 6168.39 -0.929081 -0.369877
302.723 1693.21 6169.35 -0.928194 -0.372097
303.081 1692.32 6170.31 -0.927415 -0.374033
303.44 1691.43 6171.27 -0.926748 -0.375685
303.801 1690.54 6172.23 -0.926192 -0.377051
304.163 1689.65 6173.19 -0.925751 -0.378134
304.526 1688.76 6174.15 -0.925424 -0.378933
304.89 1687.88 6175.11 -0.925213 -0.379448
305.254 1686.99 6176.07 -0.925118 -0.37968
305.619 1686.1 6177.03 -0.925138 -0.37963
305.983 1685.21 6177.99 -0.925275 -0.379296
306.348 1684.32 6178.95 -0.925527 -0.378681
306.711 1683.43 6179.91 -0.925832 -0.377935
307.074 1682.54 6180.87 -0.926087 -0.37731
307.437 1681.65 6181.83 -0.926283 -0.376829
307.799 1680.76 6182.79 -0.926419 -0.376494
308.16 1679.87 6183.75 -0.926497 -0.376303
308.521 1678.99 6184.71 -0.926515 -0.376258
308.883 1678.1 6185.67 -0.926475 -0.376357
309.244 1677.21 6186.63 -0.926375 -0.376602
309.606 1676.32 6187.59 -0.926217 -0.376992
309.968 1675.43 6188.55 -0.925999 -0.377526
310.33 1674.54 6189.51 -0.925721 -0.378206
310.694 1673.65 6190.47 -0.925406 -0.378978
311.057 1672.76 6191.43 -0.92517 -0.379552
311.422 1671.87 6192.4 -0.925056 -0.37983
311.787 1670.98 6193.36 -0.925064 -0.379812
312.151 1670.1 6194.32 -0.925193 -0.379497
312.516 1669.21 6195.28 -0.925444 -0.378885
312.879 1668.32 6196.24 -0.925815 -0.377977
313.242 1667.43 6197.2 -0.926306 -0.376771
313.604 1666.54 6198.16 -0.926916 -0.375268
313.965 1665.65 6199.12 -0.927643 -0.373467
314.323 1664.76 6200.08 -0.928486 -0.371368
314.68 1663.87 6201.04 -0.929432 -0.368994
315.035 1662.97 6202 -0.930231 -0.366976
315.387 1662.08 6202.96 -0.930626 -0.365971
315.739 1661.19 6203.92 -0.93061 -0.366013
316.09 1660.29 6204.88 -0.930181 -0.367101
316.443 1659.4 6205.84 -0.929337 -0.369233
316.798 1658.51 6206.8 -0.928069 -0.372408
317.155 1657.61 6207.76 -0.926367 -0.376622
317.517 1656.72 6208.72 -0.924216 -0.38187
317.884 1655.84 6209.68 -0.921598 -0.388146
318.256 1654.95 6210.64 -0.918492 -0.39544
318.636 1654.07 6211.6 -0.914873 -0.403741
319.023 1653.19 6212.56 -0.910906 -0.412614
319.419 1652.32 6213.52 -0.907199 -0.420701
319.823 1651.45 6214.48 -0.903902 -0.427739
320.234 1650.58 6215.44 -0.901039 -0.433739
320.65 1649.72 6216.4 -0.898628 -0.43871
321.071 1648.85 6217.36 -0.896688 -0.442662
321.497 1647.99 6218.32 -0.895231 -0.445602
321.925 1647.13 6219.28 -0.894267 -0.447535
322.355 1646.27 6220.24 -0.893801 -0.448465
322.786 1645.41 6221.2 -0.893836 -0.448393
323.216 1644.55 6222.17 -0.894374 -0.447321
323.646 1643.7 6223.13 -0.895387 -0.445289
324.074 1642.83 6224.09 -0.896529 -0.442985
324.499 1641.97 6225.05 -0.897525 -0.440963
324.923 1641.11 6226.01 -0.898371 -0.439238
325.345 1640.25 6226.97 -0.899067 -0.437811
325.765 1639.39 6227.93 -0.899615 -0.436684
326.184 1638.52 6228.89 -0.900016 -0.435857
326.603 1637.66 6229.85 -0.900271 -0.43533
327.021 1636.79 6230.81 -0.90038 -0.435104
327.439 1635.93 6231.77 -0.900344 -0.435179
327.857 1635.06 6232.73 -0.900162 -0.435554
328.275 1634.2 6233.69 -0.899835 -0.436231
328.694 1633.34 6234.65 -0.899414 -0.437098
329.113 1632.47 6235.61 -0.899057 -0.437831
329.534 1631.61 6236.57 -0.898795 -0.43837
329.955 1630.75 6237.53 -0.898626 -0.438716
330.376 1629.88 6238.49 -0.898552 -0.438867
330.797 1629.02 6239.45 -0.898572 -0.438825
331.219 1628.16 6240.41 -0.898687 -0.43859
331.64 1627.29 6241.37 -0.898897 -0.43816
332.061 1626.43 6242.33 -0.8992 -0.437537
332.481 1625.57 6243.29 -0.899598 -0.43672
332.9 1624.7 6244.25 -0.900088 -0.435708
333.319 1623.84 6245.21 -0.900658 -0.434528
333.736 1622.97 6246.17 -0.901133 -0.433543
334.153 1622.11 6247.13 -0.901381 -0.433028
334.569 1621.24 6248.09 -0.9014 -0.432988
334.984 1620.38 6249.06 -0.90119 -0.433424
335.401 1619.51 6250.02 -0.900751 -0.434335
335.818 1618.65 6250.98 -0.900082 -0.435721
336.236 1617.78 6251.94 -0.899179 -0.437581
336.657 1616.92 6252.9 -0.89804 -0.439913
337.079 1616.06 6253.86 -0.896662 -0.442716
337.504 1615.19 6254.82 -0.895039 -0.445988
337.932 1614.34 6255.78 -0.893167 -0.449725
338.364 1613.48 6256.74 -0.891143 -0.453723
338.8 1612.62 6257.7 -0.889251 -0.45742
339.239 1611.77 6258.66 -0.887543 -0.460725
339.681 1610.92 6259.62 -0.886024 -0.463639
340.127 1610.07 6260.58 -0.884699 -0.466163
340.574 1609.22 6261.54 -0.88357 -0.4683
341.024 1608.37 6262.5 -0.882639 -0.470051
341.475 1607.52 6263.46 -0.881911 -0.471417
341.928 1606.67 6264.42 -0.881385 -0.472399
342.382 1605.83 6265.38 -0.881063 -0.472999
342.836 1604.98 6266.34 -0.880946 -0.473216
343.291 1604.13 6267.3 -0.881035 -0.473051
343.745 1603.29 6268.26 -0.881329 -0.472504
344.199 1602.44 6269.22 -0.881821 -0.471584
344.652 1601.59 6270.18 -0.882384 -0.47053
345.104 1600.75 6271.14 -0.882892 -0.469576
345.554 1599.9 6272.1 -0.88334 -0.468733
346.005 1599.05 6273.06 -0.883729 -0.467999
346.454 1598.2 6274.02 -0.884059 -0.467376
346.903 1597.35 6274.98 -0.884329 -0.466864
347.351 1596.5 6275.94 -0.884541 -0.466462
347.799 1595.65 6276.9 -0.884695 -0.466171
348.247 1594.8 6277.86 -0.88479 -0.465991
348.694 1593.96 6278.83 -0.884826 -0.465921
349.142 1593.11 6279.79 -0.884804 -0.465963
349.589 1592.26 6280.75 -0.884724 -0.466115
350.037 1591.41 6281.71 -0.884586 -0.466378
350.485 1590.56 6282.67 -0.884399 -0.466732
350.933 1589.71 6283.63 -0.884223 -0.467065
351.381 1588.86 6284.59 -0.884078 -0.467339
351.83 1588.01 6285.55 -0.883965 -0.467554
352.279 1587.16 6286.51 -0.883882 -0.467709
352.728 1586.31 6287.47 -0.883832 -0.467805
353.177 1585.46 6288.43 -0.883812 -0.467842
353.627 1584.61 6289.39 -0.883824 -0.46782
354.076 1583.77 6290.35 -0.883867 -0.467738
354.525 1582.92 6291.31 -0.883942 -0.467597
354.974 1582.07 6292.27 -0.884048 -0.467396
355.423 1581.22 6293.23 -0.884185 -0.467137
355.872 1580.37 6294.19 -0.884354 -0.466817
356.32 1579.52 6295.15 -0.884553 -0.46644
356.768 1578.67 6296.11 -0.884751 -0.466064
357.215 1577.82 6297.07 -0.884888 -0.465803
357.663 1576.97 6298.03 -0.884959 -0.465668
358.11 1576.12 6298.99 -0.884963 -0.46566
358.557 1575.27 6299.95 -0.884901 -0.465779
359.004 1574.42 6300.91 -0.884772 -0.466024
359.452 1573.57 6301.87 -0.884576 -0.466396
359.9 1572.72 6302.83 -0.884314 -0.466893
360.348 1571.87 6303.79 -0.883984 -0.467518
360.797 1571.03 6304.75 -0.883586 -0.468268
361.246 1570.18 6305.71 -0.883122 -0.469144
361.697 1569.33 6306.67 -0.882588 -0.470146
362.148 1568.48 6307.63 -0.881987 -0.471274
362.601 1567.63 6308.59 -0.881323 -0.472515
363.055 1566.79 6309.55 -0.880676 -0.473719
363.51 1565.94 6310.51 -0.880101 -0.474787
363.965 1565.1 6311.47 -0.879599 -0.475716
364.422 1564.25 6312.43 -0.87917 -0.476509
364.88 1563.41 6313.39 -0.878814 -0.477164
365.338 1562.56 6314.36 -0.878533 -0.477681
365.797 1561.72 6315.32 -0.878326 -0.478062
366.256 1560.88 6316.28 -0.878193 -0.478306
366.715 1560.03 6317.24 -0.878135 -0.478412
367.175 1559.19 6318.2 -0.878152 -0.478382
367.634 1558.35 6319.16 -0.878243 -0.478215
368.093 1557.5 6320.12 -0.878408 -0.477911
368.552 1556.66 6321.08 -0.878622 -0.477519
369.011 1555.82 6322.04 -0.878811 -0.47717
369.469 1554.97 6323 -0.878965 -0.476886
369.927 1554.13 6323.96 -0.879083 -0.476669
370.385 1553.28 6324.92 -0.879165 -0.476518
370.842 1552.44 6325.88 -0.879211 -0.476432
371.3 1551.6 6326.84 -0.879222 -0.476413
371.757 1550.75 6327.8 -0.879197 -0.476459
372.215 1549.91 6328.76 -0.879136 -0.476571
372.673 1549.06 6329.72 -0.879039 -0.476749
373.13 1548.22 6330.68 -0.878907 -0.476993
373.588 1547.38 6331.64 -0.878739 -0.477303
374.047 1546.53 6332.6 -0.878539 -0.477671
374.505 1545.69 6333.56 -0.878363 -0.477994
374.964 1544.84 6334.52 -0.878255 -0.478192
375.424 1544 6335.48 -0.878216 -0.478264
375.883 1543.16 6336.44 -0.878246 -0.478209
376.342 1542.31 6337.4 -0.878345 -0.478028
376.801 1541.47 6338.36 -0.878512 -0.47772
377.26 1540.63 6339.32 -0.878748 -0.477286
377.718 1539.78 6340.28 -0.879053 -0.476725
378.176 1538.94 6341.24 -0.879425 -0.476037
378.633 1538.09 6342.2 -0.879866 -0.475223
379.09 1537.25 6343.16 -0.880373 -0.474281
379.545 1536.4 6344.12 -0.880948 -0.473212
380 1535.56 6345.08 -0.881525 -0.472137
380.453 1534.71 6346.05 -0.881904 -0.471429
380.906 1533.86 6347.01 -0.882046 -0.471163
381.358 1533.02 6347.97 -0.881952 -0.471339
381.811 1532.17 6348.93 -0.881622 -0.471956
382.264 1531.32 6349.89 -0.881055 -0.473014
382.719 1530.48 6350.85 -0.880249 -0.474512
383.174 1529.63 6351.81 -0.879202 -0.476449
383.632 1528.79 6352.77 -0.877911 -0.478824
384.092 1527.94 6353.73 -0.876372 -0.481635
384.554 1527.1 6354.69 -0.874581 -0.484879
385.02 1526.26 6355.65 -0.872534 -0.488554
385.489 1525.43 6356.61 -0.870237 -0.492633
385.962 1524.59 6357.57 -0.867919 -0.496707
386.439 1523.76 6358.53 -0.865778 -0.500428
386.919 1522.93 6359.49 -0.863826 -0.50379
387.403 1522.1 6360.45 -0.862067 -0.506794
387.89 1521.27 6361.41 -0.860505 -0.509442
388.379 1520.44 6362.37 -0.859143 -0.511736
388.87 1519.62 6363.33 -0.857983 -0.513678
389.364 1518.79 6364.29 -0.857028 -0.515269
389.859 1517.97 6365.25 -0.85628 -0.516511
390.355 1517.15 6366.21 -0.855741 -0.517405
390.852 1516.33 6367.17 -0.85541 -0.517951
391.349 1515.5 6368.13 -0.85529 -0.518149
391.847 1514.68 6369.09 -0.85538 -0.518
392.344 1513.86 6370.05 -0.855681 -0.517504
392.841 1513.04 6371.01 -0.85619 -0.516662
393.337 1512.22 6371.97 -0.856825 -0.515607
393.833 1511.39 6372.94 -0.857427 -0.514606
394.327 1510.57 6373.9 -0.857976 -0.51369
394.82 1509.75 6374.86 -0.858472 -0.51286
395.313 1508.92 6375.82 -0.858917 -0.512116
395.804 1508.1 6376.78 -0.859309 -0.511457
396.296 1507.27 6377.74 -0.859649 -0.510885
396.786 1506.45 6378.7 -0.859937 -0.510399
397.276 1505.62 6379.66 -0.860174 -0.51
397.766 1504.79 6380.62 -0.86036 -0.509687
398.256 1503.97 6381.58 -0.860494 -0.50946
398.745 1503.14 6382.54 -0.860577 -0.50932
399.234 1502.32 6383.5 -0.860609 -0.509266
399.723 1501.49 6384.46 -0.86059 -0.509299
400.212 1500.66 6385.42 -0.860519 -0.509418
400.701 1499.84 6386.38 -0.860404 -0.509613
401.19 1499.01 6387.34 -0.860276 -0.509828
401.68 1498.18 6388.3 -0.860147 -0.510047
402.17 1497.36 6389.26 -0.860015 -0.510269
402.66 1496.53 6390.22 -0.859881 -0.510494
403.15 1495.71 6391.18 -0.859745 -0.510723
403.64 1494.88 6392.14 -0.859608 -0.510955
404.131 1494.06 6393.1 -0.859468 -0.51119
404.622 1493.23 6394.06 -0.859326 -0.511428
405.113 1492.4 6395.02 -0.859182 -0.51167
405.605 1491.58 6395.98 -0.859036 -0.511915
406.096 1490.75 6396.94 -0.858888 -0.512164
406.588 1489.93 6397.9 -0.858738 -0.512415
407.08 1489.11 6398.86 -0.858586 -0.51267
407.572 1488.28 6399.82 -0.858431 -0.512928
408.065 1487.46 6400.78 -0.858277 -0.513186
408.558 1486.63 6401.74 -0.858157 -0.513388
409.051 1485.81 6402.7 -0.858095 -0.51349
409.544 1484.98 6403.66 -0.858093 -0.513494
410.037 1484.16 6404.63 -0.858151 -0.513398
410.53 1483.34 6405.59 -0.858268 -0.513202
411.023 1482.51 6406.55 -0.858445 -0.512906
411.515 1481.69 6407.51 -0.858681 -0.512511
412.008 1480.86 6408.47 -0.858976 -0.512016
412.499 1480.04 6409.43 -0.85933 -0.511421
412.99 1479.21 6410.39 -0.859744 -0.510726
413.481 1478.39 6411.35 -0.860215 -0.509931
413.97 1477.56 6412.31 -0.860746 -0.509035
414.459 1476.73 6413.27 -0.861334 -0.508039
414.947 1475.91 6414.23 -0.86198 -0.506943
415.434 1475.08 6415.19 -0.862683 -0.505746
415.92 1474.25 6416.15 -0.863396 -0.504527
416.404 1473.42 6417.11 -0.864041 -0.503422
416.887 1472.59 6418.07 -0.864608 -0.502447
417.37 1471.76 6419.03 -0.8651 -0.5016
417.852 1470.93 6419.99 -0.865515 -0.500883
418.333 1470.1 6420.95 -0.865855 -0.500295
418.813 1469.27 6421.91 -0.86612 -0.499836
419.293 1468.44 6422.87 -0.866309 -0.499508
419.773 1467.61 6423.83 -0.866424 -0.499309
420.252 1466.77 6424.79 -0.866464 -0.49924
420.732 1465.94 6425.75 -0.866429 -0.499301
421.211 1465.11 6426.71 -0.866319 -0.499492
421.691 1464.28 6427.67 -0.866135 -0.49981
422.171 1463.45 6428.63 -0.86592 -0.500182
422.651 1462.61 6429.59 -0.865734 -0.500504
423.132 1461.78 6430.55 -0.865581 -0.500769
423.613 1460.95 6431.51 -0.86546 -0.500979
424.094 1460.12 6432.47 -0.865371 -0.501132
424.575 1459.29 6433.43 -0.865315 -0.501229
425.056 1458.46 6434.39 -0.865291 -0.501269
425.538 1457.63 6435.35 -0.865301 -0.501253
426.019 1456.8 6436.31 -0.865342 -0.501181
426.5 1455.97 6437.28 -0.865417 -0.501053
426.981 1455.13 6438.24 -0.865524 -0.500868
427.462 1454.3 6439.2 -0.865663 -0.500627
427.943 1453.47 6440.16 -0.865833 -0.500333
428.424 1452.64 6441.12 -0.865993 -0.500056
428.904 1451.81 6442.08 -0.866099 -0.499872
429.384 1450.98 6443.04 -0.866151 -0.499783
